heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
blnm_monotona_randomizada,30,20,2,0.0674,1709,104,0.7
blnm_monotona_randomizada,30,20,2,0.0596,2283,104,0.8
blnm_monotona_randomizada,30,20,2,0.0250,1741,120,0.9
blnm_monotona_randomizada,30,20,3,0.2479,1965,100,0.1
blnm_monotona_randomizada,30,20,3,0.2131,1996,100,0.2
blnm_monotona_randomizada,30,20,3,0.1108,1207,100,0.3
blnm_monotona_randomizada,30,20,3,0.0910,1175,101,0.4
blnm_monotona_randomizada,30,20,3,0.0682,1042,101,0.5
blnm_monotona_randomizada,30,20,3,0.1399,2524,100,0.6
blnm_monotona_randomizada,30,20,3,0.0461,1054,122,0.7
blnm_monotona_randomizada,30,20,3,0.0324,1098,126,0.8
blnm_monotona_randomizada,30,20,3,0.0366,2315,140,0.9
blnm_monotona_randomizada,30,20,4,0.1234,1028,96,0.1
blnm_monotona_randomizada,30,20,4,0.1208,1145,96,0.2
blnm_monotona_randomizada,30,20,4,0.0969,1066,96,0.3
blnm_monotona_randomizada,30,20,4,0.0845,1019,96,0.4
blnm_monotona_randomizada,30,20,4,0.0720,1050,96,0.5
blnm_monotona_randomizada,30,20,4,0.0750,1319,96,0.6
blnm_monotona_randomizada,30,20,4,0.0538,1237,96,0.7
blnm_monotona_randomizada,30,20,4,0.0380,1366,96,0.8
blnm_monotona_randomizada,30,20,4,0.0246,1602,109,0.9
blnm_monotona_randomizada,30,20,5,0.1231,1041,99,0.1
blnm_monotona_randomizada,30,20,5,0.1078,1012,99,0.2
blnm_monotona_randomizada,30,20,5,0.0977,1035,99,0.3
blnm_monotona_randomizada,30,20,5,0.0851,1026,99,0.4
blnm_monotona_randomizada,30,20,5,0.0772,1052,99,0.5
blnm_monotona_randomizada,30,20,5,0.0612,1074,99,0.6
blnm_monotona_randomizada,30,20,5,0.0554,1320,99,0.7
blnm_monotona_randomizada,30,20,5,0.0575,2018,99,0.8
blnm_monotona_randomizada,30,20,5,0.0217,1450,115,0.9
blnm_monotona_randomizada,30,20,6,0.1214,1034,100,0.1
blnm_monotona_randomizada,30,20,6,0.1031,1018,100,0.2
blnm_monotona_randomizada,30,20,6,0.1046,1170,100,0.3
blnm_monotona_randomizada,30,20,6,0.0856,1108,100,0.4
blnm_monotona_randomizada,30,20,6,0.0826,1128,100,0.5
blnm_monotona_randomizada,30,20,6,0.0770,1440,100,0.6
blnm_monotona_randomizada,30,20,6,0.0863,2150,100,0.7
blnm_monotona_randomizada,30,20,6,0.0498,1845,120,0.8
blnm_monotona_randomizada,30,20,6,0.0240,1561,130,0.9
blnm_monotona_randomizada,30,20,7,0.2018,1712,96,0.1
blnm_monotona_randomizada,30,20,7,0.1250,1157,96,0.2
blnm_monotona_randomizada,30,20,7,0.1171,1273,96,0.3
blnm_monotona_randomizada,30,20,7,0.0874,1114,96,0.4
blnm_monotona_randomizada,30,20,7,0.0812,1198,96,0.5
blnm_monotona_randomizada,30,20,7,0.0644,1200,96,0.6
blnm_monotona_randomizada,30,20,7,0.0702,1733,97,0.7
blnm_monotona_randomizada,30,20,7,0.0292,1100,114,0.8
blnm_monotona_randomizada,30,20,7,0.0216,1435,130,0.9
blnm_monotona_randomizada,30,20,8,0.1653,1426,98,0.1
blnm_monotona_randomizada,30,20,8,0.1216,1158,98,0.2
blnm_monotona_randomizada,30,20,8,0.1023,1065,98,0.3
blnm_monotona_randomizada,30,20,8,0.0910,1154,98,0.4
blnm_monotona_randomizada,30,20,8,0.0923,1224,98,0.5
blnm_monotona_randomizada,30,20,8,0.0927,1728,104,0.6
blnm_monotona_randomizada,30,20,8,0.0637,1538,116,0.7
blnm_monotona_randomizada,30,20,8,0.0350,1204,126,0.8
blnm_monotona_randomizada,30,20,8,0.0152,1131,130,0.9
blnm_monotona_randomizada,30,20,9,0.2103,1761,113,0.1
blnm_monotona_randomizada,30,20,9,0.1087,1040,109,0.2
blnm_monotona_randomizada,30,20,9,0.1240,1310,106,0.3
blnm_monotona_randomizada,30,20,9,0.1971,2240,106,0.4
blnm_monotona_randomizada,30,20,9,0.1406,1997,107,0.5
blnm_monotona_randomizada,30,20,9,0.0806,1491,112,0.6
blnm_monotona_randomizada,30,20,9,0.0502,1234,133,0.7
blnm_monotona_randomizada,30,20,9,0.0300,1055,132,0.8
blnm_monotona_randomizada,30,20,9,0.0214,1510,145,0.9
blnm_monotona_randomizada,30,20,10,0.1158,1011,100,0.1
blnm_monotona_randomizada,30,20,10,0.1069,1012,100,0.2
blnm_monotona_randomizada,30,20,10,0.0982,1091,100,0.3
blnm_monotona_randomizada,30,20,10,0.0783,1017,100,0.4
blnm_monotona_randomizada,30,20,10,0.0684,1014,100,0.5
blnm_monotona_randomizada,30,20,10,0.0550,1113,100,0.6
blnm_monotona_randomizada,30,20,10,0.0451,1090,100,0.7
blnm_monotona_randomizada,30,20,10,0.0504,1861,100,0.8
blnm_monotona_randomizada,30,20,10,0.0147,1027,117,0.9
blnm_monotona_randomizada,40,20,1,0.2538,1652,117,0.1
blnm_monotona_randomizada,40,20,1,0.3042,2174,109,0.2
blnm_monotona_randomizada,40,20,1,0.3215,2615,110,0.3
blnm_monotona_randomizada,40,20,1,0.2774,2434,112,0.4
blnm_monotona_randomizada,40,20,1,0.2126,2301,115,0.5
blnm_monotona_randomizada,40,20,1,0.0863,1267,121,0.6
blnm_monotona_randomizada,40,20,1,0.0713,1331,128,0.7
blnm_monotona_randomizada,40,20,1,0.0769,2153,136,0.8
blnm_monotona_randomizada,40,20,1,0.0249,1269,157,0.9
blnm_monotona_randomizada,40,20,2,0.4173,2608,99,0.1
blnm_monotona_randomizada,40,20,2,0.1543,1100,99,0.2
blnm_monotona_randomizada,40,20,2,0.1843,1519,99,0.3
blnm_monotona_randomizada,40,20,2,0.1249,1202,99,0.4
blnm_monotona_randomizada,40,20,2,0.1207,1367,99,0.5
blnm_monotona_randomizada,40,20,2,0.1330,1977,108,0.6
blnm_monotona_randomizada,40,20,2,0.0802,1462,113,0.7
blnm_monotona_randomizada,40,20,2,0.0865,2416,119,0.8
blnm_monotona_randomizada,40,20,2,0.0257,1419,134,0.9
blnm_monotona_randomizada,40,20,3,0.2236,1474,137,0.1
blnm_monotona_randomizada,40,20,3,0.3036,2169,134,0.2
blnm_monotona_randomizada,40,20,3,0.3124,2492,133,0.3
blnm_monotona_randomizada,40,20,3,0.1889,1819,134,0.4
blnm_monotona_randomizada,40,20,3,0.1060,1215,137,0.5
blnm_monotona_randomizada,40,20,3,0.1293,1787,148,0.6
blnm_monotona_randomizada,40,20,3,0.1507,2742,142,0.7
blnm_monotona_randomizada,40,20,3,0.0673,1778,155,0.8
blnm_monotona_randomizada,40,20,3,0.0341,1711,163,0.9
blnm_monotona_randomizada,40,20,4,0.3445,2200,104,0.1
blnm_monotona_randomizada,40,20,4,0.3031,2229,104,0.2
blnm_monotona_randomizada,40,20,4,0.2393,1986,107,0.3
blnm_monotona_randomizada,40,20,4,0.1873,1768,108,0.4
blnm_monotona_randomizada,40,20,4,0.2249,2661,105,0.5
blnm_monotona_randomizada,40,20,4,0.0935,1345,115,0.6
blnm_monotona_randomizada,40,20,4,0.0760,1029,129,0.7
blnm_monotona_randomizada,40,20,4,0.0660,1838,142,0.8
blnm_monotona_randomizada,40,20,4,0.0299,1742,146,0.9
blnm_monotona_randomizada,40,20,5,0.2799,1740,114,0.1
blnm_monotona_randomizada,40,20,5,0.1646,1213,114,0.2
blnm_monotona_randomizada,40,20,5,0.1215,1061,116,0.3
blnm_monotona_randomizada,40,20,5,0.1411,1399,116,0.4
blnm_monotona_randomizada,40,20,5,0.1065,1166,114,0.5
blnm_monotona_randomizada,40,20,5,0.0957,1327,116,0.6
blnm_monotona_randomizada,40,20,5,0.1187,2304,127,0.7
blnm_monotona_randomizada,40,20,5,0.0399,1061,140,0.8
blnm_monotona_randomizada,40,20,5,0.0209,1159,166,0.9
blnm_monotona_randomizada,40,20,6,0.2623,1735,112,0.1
blnm_monotona_randomizada,40,20,6,0.2698,2010,110,0.2
blnm_monotona_randomizada,40,20,6,0.2540,2001,108,0.3
blnm_monotona_randomizada,40,20,6,0.1758,1672,109,0.4
blnm_monotona_randomizada,40,20,6,0.1529,1788,117,0.5
blnm_monotona_randomizada,40,20,6,0.0808,1147,114,0.6
blnm_monotona_randomizada,40,20,6,0.0761,1368,123,0.7
blnm_monotona_randomizada,40,20,6,0.0684,2033,142,0.8
blnm_monotona_randomizada,40,20,6,0.0434,2584,143,0.9
blnm_monotona_randomizada,40,20,7,0.3681,2431,106,0.1
blnm_monotona_randomizada,40,20,7,0.2660,1941,105,0.2
blnm_monotona_randomizada,40,20,7,0.2054,1764,105,0.3
blnm_monotona_randomizada,40,20,7,0.1327,1326,108,0.4
blnm_monotona_randomizada,40,20,7,0.1701,2060,107,0.5
blnm_monotona_randomizada,40,20,7,0.0840,1161,113,0.6
blnm_monotona_randomizada,40,20,7,0.1404,2585,124,0.7
blnm_monotona_randomizada,40,20,7,0.0466,1452,151,0.8
blnm_monotona_randomizada,40,20,7,0.0236,1546,150,0.9
blnm_monotona_randomizada,40,20,8,0.2632,1769,104,0.1
blnm_monotona_randomizada,40,20,8,0.1871,1403,103,0.2
blnm_monotona_randomizada,40,20,8,0.2157,1819,103,0.3
blnm_monotona_randomizada,40,20,8,0.1602,1619,104,0.4
blnm_monotona_randomizada,40,20,8,0.1084,1281,103,0.5
blnm_monotona_randomizada,40,20,8,0.1553,2227,104,0.6
blnm_monotona_randomizada,40,20,8,0.0975,1886,118,0.7
blnm_monotona_randomizada,40,20,8,0.0921,2510,126,0.8
blnm_monotona_randomizada,40,20,8,0.0262,1392,147,0.9
blnm_monotona_randomizada,40,20,9,0.3813,2549,127,0.1
blnm_monotona_randomizada,40,20,9,0.1910,1440,134,0.2
blnm_monotona_randomizada,40,20,9,0.2040,1740,132,0.3
blnm_monotona_randomizada,40,20,9,0.2318,2326,134,0.4
blnm_monotona_randomizada,40,20,9,0.2760,3236,137,0.5
blnm_monotona_randomizada,40,20,9,0.1892,2695,140,0.6
blnm_monotona_randomizada,40,20,9,0.0842,1483,140,0.7
blnm_monotona_randomizada,40,20,9,0.0731,2174,168,0.8
blnm_monotona_randomizada,40,20,9,0.0364,2034,169,0.9
blnm_monotona_randomizada,40,20,10,0.3730,2488,115,0.1
blnm_monotona_randomizada,40,20,10,0.2293,1701,115,0.2
blnm_monotona_randomizada,40,20,10,0.1771,1448,122,0.3
blnm_monotona_randomizada,40,20,10,0.2023,1946,114,0.4
blnm_monotona_randomizada,40,20,10,0.0987,1151,122,0.5
blnm_monotona_randomizada,40,20,10,0.0844,1348,128,0.6
blnm_monotona_randomizada,40,20,10,0.1228,2294,123,0.7
blnm_monotona_randomizada,40,20,10,0.0428,1187,144,0.8
blnm_monotona_randomizada,40,20,10,0.0372,2009,152,0.9
blnm_monotona_randomizada,75,50,1,2.6858,3952,100,0.1
blnm_monotona_randomizada,75,50,1,1.8403,2995,100,0.2
blnm_monotona_randomizada,75,50,1,1.2217,2241,100,0.3
blnm_monotona_randomizada,75,50,1,1.3210,2783,107,0.4
blnm_monotona_randomizada,75,50,1,0.8141,2167,113,0.5
blnm_monotona_randomizada,75,50,1,0.7021,2218,125,0.6
blnm_monotona_randomizada,75,50,1,0.5686,2404,139,0.7
blnm_monotona_randomizada,75,50,1,0.2901,1775,150,0.8
blnm_monotona_randomizada,75,50,1,0.1675,1912,155,0.9
blnm_monotona_randomizada,75,50,2,2.2376,3347,111,0.1
blnm_monotona_randomizada,75,50,2,1.0277,1946,100,0.2
blnm_monotona_randomizada,75,50,2,1.3668,2931,102,0.3
blnm_monotona_randomizada,75,50,2,0.5526,1375,115,0.4
blnm_monotona_randomizada,75,50,2,0.5020,1528,118,0.5
blnm_monotona_randomizada,75,50,2,0.4388,1732,119,0.6
blnm_monotona_randomizada,75,50,2,0.3169,1612,140,0.7
blnm_monotona_randomizada,75,50,2,0.2356,1516,135,0.8
blnm_monotona_randomizada,75,50,2,0.1184,1466,138,0.9
blnm_monotona_randomizada,75,50,3,1.8163,2473,99,0.1
blnm_monotona_randomizada,75,50,3,1.5645,2328,105,0.2
blnm_monotona_randomizada,75,50,3,1.1410,1905,112,0.3
blnm_monotona_randomizada,75,50,3,0.5730,1239,113,0.4
blnm_monotona_randomizada,75,50,3,0.5975,1858,111,0.5
blnm_monotona_randomizada,75,50,3,0.3672,1409,134,0.6
blnm_monotona_randomizada,75,50,3,0.5544,2979,132,0.7
blnm_monotona_randomizada,75,50,3,0.1799,1356,146,0.8
blnm_monotona_randomizada,75,50,3,0.1214,1676,139,0.9
blnm_monotona_randomizada,75,50,4,3.0554,3691,99,0.1
blnm_monotona_randomizada,75,50,4,3.3163,2680,99,0.2
blnm_monotona_randomizada,75,50,4,1.4595,1339,124,0.3
blnm_monotona_randomizada,75,50,4,1.5843,1983,125,0.4
blnm_monotona_randomizada,75,50,4,1.7963,2320,120,0.5
blnm_monotona_randomizada,75,50,4,1.0356,1783,137,0.6
blnm_monotona_randomizada,75,50,4,1.1013,2637,145,0.7
blnm_monotona_randomizada,75,50,4,0.7800,2381,161,0.8
blnm_monotona_randomizada,75,50,4,0.5122,3137,161,0.9
blnm_monotona_randomizada,75,50,5,4.2076,3350,99,0.1
blnm_monotona_randomizada,75,50,5,1.8422,1629,101,0.2
blnm_monotona_randomizada,75,50,5,1.8601,1780,96,0.3
blnm_monotona_randomizada,75,50,5,1.9656,2231,96,0.4
blnm_monotona_randomizada,75,50,5,1.3982,1809,101,0.5
blnm_monotona_randomizada,75,50,5,1.2907,2197,102,0.6
blnm_monotona_randomizada,75,50,5,0.7372,1799,114,0.7
blnm_monotona_randomizada,75,50,5,0.7362,2508,122,0.8
blnm_monotona_randomizada,75,50,5,0.3279,2352,129,0.9
blnm_monotona_randomizada,75,50,6,3.9879,3011,99,0.1
blnm_monotona_randomizada,75,50,6,1.7592,1443,111,0.2
blnm_monotona_randomizada,75,50,6,1.6433,1654,106,0.3
blnm_monotona_randomizada,75,50,6,1.6688,1809,117,0.4
blnm_monotona_randomizada,75,50,6,0.7199,1091,122,0.5
blnm_monotona_randomizada,75,50,6,0.8293,1642,124,0.6
blnm_monotona_randomizada,75,50,6,0.3768,1059,146,0.7
blnm_monotona_randomizada,75,50,6,0.5377,2216,129,0.8
blnm_monotona_randomizada,75,50,6,0.3390,2578,153,0.9
blnm_monotona_randomizada,75,50,7,4.2559,3316,105,0.1
blnm_monotona_randomizada,75,50,7,3.0609,2576,99,0.2
blnm_monotona_randomizada,75,50,7,2.2418,2161,107,0.3
blnm_monotona_randomizada,75,50,7,1.5324,1774,107,0.4
blnm_monotona_randomizada,75,50,7,1.1262,1444,126,0.5
blnm_monotona_randomizada,75,50,7,0.8688,1616,109,0.6
blnm_monotona_randomizada,75,50,7,0.5834,1084,145,0.7
blnm_monotona_randomizada,75,50,7,0.5863,1494,146,0.8
