heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
blnm_monotona_randomizada,75,50,7,0.4584,1600,117,0.5
blnm_monotona_randomizada,75,50,7,0.3671,1667,126,0.6
blnm_monotona_randomizada,75,50,7,0.3112,1821,130,0.7
blnm_monotona_randomizada,75,50,7,0.1976,1756,139,0.8
blnm_monotona_randomizada,75,50,7,0.1316,2241,157,0.9
blnm_monotona_randomizada,75,50,8,1.3949,2864,100,0.1
blnm_monotona_randomizada,75,50,8,1.2162,2227,100,0.2
blnm_monotona_randomizada,75,50,8,1.0390,2228,100,0.3
blnm_monotona_randomizada,75,50,8,0.5879,1473,108,0.4
blnm_monotona_randomizada,75,50,8,0.6725,2151,112,0.5
blnm_monotona_randomizada,75,50,8,0.8856,3524,118,0.6
blnm_monotona_randomizada,75,50,8,0.4441,1998,137,0.7
blnm_monotona_randomizada,75,50,8,0.2838,2318,136,0.8
blnm_monotona_randomizada,75,50,8,0.0706,1111,161,0.9
blnm_monotona_randomizada,75,50,9,1.8687,3289,100,0.1
blnm_monotona_randomizada,75,50,9,1.5234,2553,103,0.2
blnm_monotona_randomizada,75,50,9,0.9771,2060,100,0.3
blnm_monotona_randomizada,75,50,9,0.7036,1863,103,0.4
blnm_monotona_randomizada,75,50,9,0.5002,1571,108,0.5
blnm_monotona_randomizada,75,50,9,0.4641,1858,127,0.6
blnm_monotona_randomizada,75,50,9,0.3465,1489,132,0.7
blnm_monotona_randomizada,75,50,9,0.1809,1394,146,0.8
blnm_monotona_randomizada,75,50,9,0.0930,1412,164,0.9
blnm_monotona_randomizada,75,50,10,2.1443,3492,100,0.1
blnm_monotona_randomizada,75,50,10,1.3158,2215,100,0.2
blnm_monotona_randomizada,75,50,10,1.0652,2077,101,0.3
blnm_monotona_randomizada,75,50,10,1.0220,3042,108,0.4
blnm_monotona_randomizada,75,50,10,0.3351,1205,109,0.5
blnm_monotona_randomizada,75,50,10,0.5537,2552,127,0.6
blnm_monotona_randomizada,75,50,10,0.3767,2167,124,0.7
blnm_monotona_randomizada,75,50,10,0.1306,1305,152,0.8
blnm_monotona_randomizada,75,50,10,0.0667,1116,164,0.9
blnm_monotona_randomizada,100,50,1,2.5964,3981,131,0.1
blnm_monotona_randomizada,100,50,1,1.4493,2427,137,0.2
blnm_monotona_randomizada,100,50,1,1.2195,2384,145,0.3
blnm_monotona_randomizada,100,50,1,1.3862,3267,142,0.4
blnm_monotona_randomizada,100,50,1,0.8227,2281,149,0.5
blnm_monotona_randomizada,100,50,1,0.3883,1200,161,0.6
blnm_monotona_randomizada,100,50,1,0.3082,1276,154,0.7
blnm_monotona_randomizada,100,50,1,0.2002,1378,177,0.8
blnm_monotona_randomizada,100,50,1,0.0919,1264,195,0.9
blnm_monotona_randomizada,100,50,2,3.4036,4216,136,0.1
blnm_monotona_randomizada,100,50,2,1.5351,2136,147,0.2
blnm_monotona_randomizada,100,50,2,1.3013,2086,142,0.3
blnm_monotona_randomizada,100,50,2,0.7014,1547,161,0.4
blnm_monotona_randomizada,100,50,2,0.4570,1263,156,0.5
blnm_monotona_randomizada,100,50,2,0.8056,2720,158,0.6
blnm_monotona_randomizada,100,50,2,0.4221,1908,169,0.7
blnm_monotona_randomizada,100,50,2,0.2099,1559,189,0.8
blnm_monotona_randomizada,100,50,2,0.1231,1725,183,0.9
blnm_monotona_randomizada,100,50,3,2.6911,4177,135,0.1
blnm_monotona_randomizada,100,50,3,1.3717,2365,140,0.2
blnm_monotona_randomizada,100,50,3,1.3506,2647,150,0.3
blnm_monotona_randomizada,100,50,3,1.3324,3026,147,0.4
blnm_monotona_randomizada,100,50,3,0.7163,1943,142,0.5
blnm_monotona_randomizada,100,50,3,0.7199,2568,154,0.6
blnm_monotona_randomizada,100,50,3,0.2920,1334,165,0.7
blnm_monotona_randomizada,100,50,3,0.1985,1480,187,0.8
blnm_monotona_randomizada,100,50,3,0.0922,1221,205,0.9
blnm_monotona_randomizada,100,50,4,2.6918,4217,125,0.1
blnm_monotona_randomizada,100,50,4,0.8845,1553,131,0.2
blnm_monotona_randomizada,100,50,4,1.3222,2684,122,0.3
blnm_monotona_randomizada,100,50,4,0.6664,1544,136,0.4
blnm_monotona_randomizada,100,50,4,1.0571,2878,137,0.5
blnm_monotona_randomizada,100,50,4,0.3827,1221,150,0.6
blnm_monotona_randomizada,100,50,4,0.3828,1800,151,0.7
blnm_monotona_randomizada,100,50,4,0.5230,3423,155,0.8
blnm_monotona_randomizada,100,50,4,0.1260,1800,179,0.9
blnm_monotona_randomizada,100,50,5,4.4592,6888,124,0.1
blnm_monotona_randomizada,100,50,5,1.3458,2285,146,0.2
blnm_monotona_randomizada,100,50,5,0.9486,1812,150,0.3
blnm_monotona_randomizada,100,50,5,1.5799,3559,146,0.4
blnm_monotona_randomizada,100,50,5,0.8627,2337,158,0.5
blnm_monotona_randomizada,100,50,5,0.6390,2214,164,0.6
blnm_monotona_randomizada,100,50,5,0.4174,1819,169,0.7
blnm_monotona_randomizada,100,50,5,0.3206,2189,178,0.8
blnm_monotona_randomizada,100,50,5,0.1846,2183,186,0.9
blnm_monotona_randomizada,100,50,6,3.3242,4741,111,0.1
blnm_monotona_randomizada,100,50,6,2.0689,2899,121,0.2
blnm_monotona_randomizada,100,50,6,1.8374,2983,124,0.3
blnm_monotona_randomizada,100,50,6,1.3194,2362,135,0.4
blnm_monotona_randomizada,100,50,6,0.8429,1985,143,0.5
blnm_monotona_randomizada,100,50,6,0.5015,1311,150,0.6
blnm_monotona_randomizada,100,50,6,0.5320,1904,155,0.7
blnm_monotona_randomizada,100,50,6,0.2036,1108,161,0.8
blnm_monotona_randomizada,100,50,6,0.1069,1222,183,0.9
blnm_monotona_randomizada,100,50,7,2.0257,2480,146,0.1
blnm_monotona_randomizada,100,50,7,1.3216,1914,158,0.2
blnm_monotona_randomizada,100,50,7,1.0444,1469,153,0.3
blnm_monotona_randomizada,100,50,7,2.4940,4334,146,0.4
blnm_monotona_randomizada,100,50,7,1.0564,2182,159,0.5
blnm_monotona_randomizada,100,50,7,0.4627,1141,186,0.6
blnm_monotona_randomizada,100,50,7,0.7309,2439,163,0.7
blnm_monotona_randomizada,100,50,7,0.2734,1567,195,0.8
blnm_monotona_randomizada,100,50,7,0.0945,1169,210,0.9
blnm_monotona_randomizada,100,50,8,1.5354,1892,133,0.1
blnm_monotona_randomizada,100,50,8,2.5282,2920,124,0.2
blnm_monotona_randomizada,100,50,8,2.2872,3328,117,0.3
blnm_monotona_randomizada,100,50,8,0.6906,1288,140,0.4
blnm_monotona_randomizada,100,50,8,1.0051,2212,142,0.5
blnm_monotona_randomizada,100,50,8,1.0362,2751,138,0.6
blnm_monotona_randomizada,100,50,8,0.4972,1957,157,0.7
blnm_monotona_randomizada,100,50,8,0.3387,1898,177,0.8
blnm_monotona_randomizada,100,50,8,0.2182,2123,181,0.9
blnm_monotona_randomizada,100,50,9,1.7058,2309,170,0.1
blnm_monotona_randomizada,100,50,9,2.8746,4983,123,0.2
blnm_monotona_randomizada,100,50,9,1.3921,2650,135,0.3
blnm_monotona_randomizada,100,50,9,1.0895,2544,149,0.4
blnm_monotona_randomizada,100,50,9,0.4303,1164,165,0.5
blnm_monotona_randomizada,100,50,9,0.6666,2264,154,0.6
blnm_monotona_randomizada,100,50,9,0.2523,1173,171,0.7
blnm_monotona_randomizada,100,50,9,0.3643,2327,176,0.8
blnm_monotona_randomizada,100,50,9,0.1539,2117,186,0.9
blnm_monotona_randomizada,100,50,10,3.4513,5340,133,0.1
blnm_monotona_randomizada,100,50,10,1.2178,2094,131,0.2
blnm_monotona_randomizada,100,50,10,1.2068,2371,133,0.3
blnm_monotona_randomizada,100,50,10,0.5028,1155,153,0.4
blnm_monotona_randomizada,100,50,10,0.5312,1538,151,0.5
blnm_monotona_randomizada,100,50,10,0.6899,2408,148,0.6
blnm_monotona_randomizada,100,50,10,0.2518,1120,164,0.7
blnm_monotona_randomizada,100,50,10,0.1675,1116,174,0.8
blnm_monotona_randomizada,100,50,10,0.1381,1847,192,0.9
